main_post_id,if_comment_id,if_reply_root_id,type,content,post_time,likes,user_id
5008692934607784,,,content,所以其实灵魂才是人和AI的差别，不可能死亡的生命都没有灵魂//://:好的，GPT4可以有选举权了问题是，它应该拿一张票还是多少张投票权？,1709562480,2,1429400312
5008692606669572,,,content,可别说，单论中文不输GPT4 ,1709562420,0,7782850104
5008689390426351,,,content,gpt4又慢又经常报错换了3.5丝滑回答？一个月20刀开了gpt4的用处何在。。 ,1709561640,1,6405105759
5008689390426351,5008702530912967.0,,comment,哇 从未设想过的道路,1709651203,0,3918994202
5008689390426351,5008730873921776.0,5008702530912967.0,comment_reply,[爱慕][爱慕],1709657960,0,6405105759
5008686587580950,,,content,GPT4现在在做什么？未来有哪些发展方向？自动驾驶和GPT4有什么关系，苹果为什么不造车了？如今的科技巨头都在围绕大模型做些什么，我们的生活会有怎样的改变？写这篇文章的过程，也把近期发生的重大事件和行业埋下的伏笔进行串联。相比上篇文章对现有成果的总结和归纳，这篇文章更多贴合实例也更 GPT4现在在做什么？未来有哪些发展方向？自动驾驶和GPT4有什么关系，苹果为什么不造车了？如今的科技巨头都在围绕大模型做些什么，我们的生活会有怎样的改变？写这篇文章的过程，也把近期发生的重大事件和行业埋下的伏笔进行串联。相比上篇文章对现有成果的总结和归纳，这篇文章更多贴合实例也更多对未来的预测。很享受写这篇文章的过程，愿你也获得很好的阅读体验。Don’t doubt your vibe. It’s a predicter’s world.,1709560980,1,1952834073
5008685220762768,,,content,今天我第一次用gpt4 wctm真绝了 这也太聪明了 聪明到恐怖 他连我没给它的代码咋写的都知道直接copy就ok了哪都不用改 卧槽绝了 就是有点贵 上班了开个包年 我甚至都能跟着gpt4读个博,1709560620,0,6346933878
5008684509826942,,,content,回复:今天测试claude免费版写了几段三国背景架空小说，首先输出字数上限高于gpt4，其次对中国不出名历史人物挺熟悉，文中提到了公孙晃，我都不知道还有这人//:汉语支持9怎么样？//:感觉不仅仅是达到，可能真的超过了GPT-4，期待GPT-4.5或者GPT-5,1709560500,0,7845687285
5008683356656532,,,content,用的Claude 3免费版，在实验设计上真的吊打gpt4//://:,1709560200,0,2249639574
5008683182330650,,,content,山口山 claude的确比gpt3.5好一些诶（是的我没买过gpt4 ,1709560140,1,1933259103
5008683182330650,5008683626398736.0,,comment,指在整理我呕吐式写完的东西时的表现,1709646696,0,1933259103
5008680512653914,,,content,谁能教教我怎么搞gpt4 看俩小时教程了 担心这个骗我那个骗我的 好疲惫,1709559540,1,7741675851
5008680003833130,,,content,//:好的，GPT4可以有选举权了问题是，它应该拿一张票还是多少张投票权？,1709559420,0,1721371132
5008668846194981,,,content,实测了一下opus，对于一些问题的理解能力不如gpt4，胡扯的概率还是挺高的。,1709556720,1,1729902981
5008666815628332,,,content,谁给我充gpt4 ,1709556240,0,5844065639
5008666815628332,5008667933936470.0,,comment,http://t.cn/A6YapJsJ 别充了，这个免费,1709642955,0,6008164721
5008665071847960,,,content,好的，GPT4可以有选举权了问题是，它应该拿一张票还是多少张投票权？,1709555820,8,1429400312
5008665071847960,5008688894707092.0,,comment,GPT和cloude又不会吸毒，所以铁定不能是美国人,1709647952,0,5650046656
5008665071847960,5008680003833036.0,,comment,//@明涛ECON:好的，GPT4可以有选举权了[偷笑]问题是，它应该拿一张票还是多少张投票权？,1709645832,0,1721371132
5008665071847960,5008673145096173.0,,comment,利好能源概念[doge],1709644197,0,6187229081
5008665071847960,5008670370827614.0,,comment,[允悲][允悲][允悲],1709643536,0,1919289643
5008665071847960,5008669332210396.0,,comment,我选GPT当总统,1709643288,0,1675935825
5008665071847960,5008668880276548.0,,comment,网友平均水平超GPT3.5了？,1709643180,0,3046149241
5008665071847960,5008667524468056.0,,comment,每个数字人！！都要一张选票[笑cry],1709642857,0,1085038423
5008665071847960,5008666201955435.0,,comment,GPT比人更像人，所以应该剥夺人类选举权。,1709642542,0,5539048267
5008663947773726,,,content,为了测试claude3把它骂了一顿得到了一篇满分作文果真比gpt4好用 ,1709555580,2,2633458544
5008663947773726,5008668221770263.0,,comment,测试中得满分，实乃智谋与毅力并济之证也。,1709643023,0,7895921289
5008659135858094,,,content,【Claude 3 追上 GPT-4，它来自怎样一家公司？丨TECH TUESDAY】OpenAI 的 GPT-4 发布一年后，终于有了一个评测指标全面超越它的大模型。3 月 4 日，Anthropic 发布三个版本的大模型系列 Claude 3，性能由强到弱分别是：Opus （拉丁语 “作品” 【Claude 3 追上 GPT-4，它来自怎样一家公司？丨TECH TUESDAY】OpenAI 的 GPT-4 发布一年后，终于有了一个评测指标全面超越它的大模型。3 月 4 日，Anthropic 发布三个版本的大模型系列 Claude 3，性能由强到弱分别是：Opus （拉丁语 “作品”）、Sonnet（英语 “十四行诗”）和 Haiku（日语 “俳句” 的音译）。Anthropic 列出的十项常用模型能力评估数据集表现，Opus 得分全都超过 GPT-4，视觉识别能力评估数据集上的情况也一样。Claude 3 的另两款模型智能水平不及 Opus，但用起来更便宜，适用需要快速响应的场景，比如 Haiku 可以 3 秒阅读 1 万字的论文。Anthropic 没有公布两个模型的参数，也没有提是否能用在手机上。从部分开发者的测评反馈来看，Opus 的能力似乎与 GPT-4 接近。有一些开发者用 Opus 的视觉识别能力打扑克牌、麻将，还赢了几把。Google 上月发布的 Gemini Ultra 版本大语言模型被认为在技术上追平 GPT-4，但很快陷入 “政治不正确” 泥潭。Anthropic 出现类似问题的概率更低——它比大多数公司都更看重大模型的 “普世价值观”。相比 Google，Anthropic 的模型追上 GPT-4 给 OpenAI 的冲击更大。与 OpenAI 相比，它用的时间和资源更少。Anthropic 称，大模型还没有达到极限，他们计划未来几个月内密集更新 Claude 3 模型系列。最熟悉 OpenAI 的团队Anthropic 的模型赶上 GPT-4 并不只靠堆砌资源，他们本就是熟悉 OpenAI 技术路线的团队。成立于 2021 年的 Anthropic 早期的团队成员全部来自 OpenAI，他们具备开发一款大模型需要的不同能力。Anthropic 联合创始人、CEO 达里奥·阿莫代（Dario Amodei）在 OpenAI 工作 5 年，离职前担任研发副总裁，参与了 GPT-2、GPT-3 的研究。最初 OpenAI 尝试多种方法探索 AI 的可能性，比如游戏、机械手。是阿莫代和 OpenAI 首席科学家伊利亚·苏茨克维尔（Ilya Sutskever）一起确定了 OpenAI 专注研究大语言模型。另一位联合创始人萨姆·麦坎利什（Sam McCandlish）在 OpenAI 负责研究如何扩展大模型，是大模型规模定律（Scaling Law）的核心作者。Scaling Law 被称为大模型成功的关键之一。它可以较为准确地预测，随着大模型参数增长，模型的训练效率、能力上限会到什么程度，从而帮研究者更好地设计模型架构、分配训练模型的资源等。此外，团队中还有负责 GPT-3 训练基础设施的汤姆·布朗（Tom Brown）、参与数据处理的本杰明·曼恩（Benjamin Mann）、参与算法研究的尼古拉斯·约瑟夫（Nicholas Joseph）等人。Anthropic 因此也被称为最有可能与 OpenAI 竞争的公司。接下来两年，让 Anthropic 开发大模型的资源迅速补齐。截至 2023 年底，Anthropic 从亚马逊、Google、Salesforce 等投资者手中筹集 70 多亿美元，融资规模仅次于 OpenAI。这些投资人不只为 Anthropic 提供资金，还提供稀缺的算力资源，Claude 3 就是用 AWS 和 Google 的云计算平台的硬件训练出来的。重点研究 RLHF，追求安全带来性能提升Anthropic 与 OpenAI 最大的分歧是如何让大模型更安全。根据多家媒体报道，达里奥·阿莫代等人 2020 年底离开 OpenAI 是因为不满公司更偏重盈利，降低大模型的安全研究的优先级。当时 OpenAI 发布 GPT-3 的 API，加快商业化节奏。在 Anthropic，他们的目标是开发一个 “有用、诚实、无害” 的大模型，而且无害的重要性不比有用低。去年 7 月，《纽约时报》的专栏作家凯文·罗斯（Kevin Roose）去 Anthropic 采访多位工程师，发现大多数人都更愿意谈自己对人工智能的恐惧，还有人因此失眠。“我感觉自己像一个美食作家，去报道一家时尚的新餐厅，而厨房的工作人员只想谈食物中毒。”对安全的关注，让 Anthropic 投入大量资源研究基于人类反馈的强化学习（RLHF）技术。,1709554440,26,7294209083
5008659135858094,5009127548125482.0,,comment,厉害啊,1709752535,0,7502982693
5008655120338309,,,content,【，】Anthropic近日发布了其最新的Claude 3系列模型，标志着全球最强AI模型的诞生。Claude 3系列在推理、数学、编码、多模态和语言能力等方面全面超越了OpenAI的ChatGPT，一举成为业界新的标杆。Claude 3系 【，】Anthropic近日发布了其最新的Claude 3系列模型，标志着全球最强AI模型的诞生。Claude 3系列在推理、数学、编码、多模态和语言能力等方面全面超越了OpenAI的ChatGPT，一举成为业界新的标杆。Claude 3系列共有三个版本，分别是Haiku、Sonnet和Opus。其中，Opus是该系列中最先进的模型，在多项AI系统常用评估标准中均取得了领先业界的性能。Opus在处理复杂任务时，展现了几乎与人类相媲美的理解和表达能力，是AGI领域的领跑者。Claude 3系列模型在分析预测、创建细微内容、代码生成，以及用西班牙语、日语、法语等非英语语言交流的能力上都实现了显著进步。此外，Claude 3 Opus还在LSAT、MBE、高中数学竞赛AMC和GRE等多项考试中取得了优异的成绩。,1709553480,0,6376039699
5008655084424382,,,content,就你拿Azure 自家的NLP产品和那几个LLM比，就会发现Azure 的那些传统NLP产品真是被按着在地下摩擦。今天拿一些文档样本用来数据提取，Azure 的DI要搞一大堆设置，出来的json样式又奇葩，还要写一些代码来处理才能喂给DB。你用GPT4，两个Prompt 就搞定了，开发效率简直是天差地别。人家GPT4还可以帮你做 就你拿Azure 自家的NLP产品和那几个LLM比，就会发现Azure 的那些传统NLP产品真是被按着在地下摩擦。今天拿一些文档样本用来数据提取，Azure 的DI要搞一大堆设置，出来的json样式又奇葩，还要写一些代码来处理才能喂给DB。你用GPT4，两个Prompt 就搞定了，开发效率简直是天差地别。人家GPT4还可以帮你做些数据分析。不过LLM还是那个大问题，输出不够稳定。不过也足够吊打传统ML Model 了。,1709553480,0,1746706711
5008646626870389,,,content,细节是魔鬼呀，Claude 3对比的是刚出来的GPT4，顿时觉得没劲 ,1709551440,1,6083767801
5008646406146397,,,content,【英国留学申请常用App.和网站】一.扫描申请材料：1.苹果ios系统：自带的扫描功能，在备忘录里2.扫描全能王：发挥稳定3.印象笔记：也可以扫描二.PDF转换小工具：Smallpdf，ilovepdf，PDF24 Tools，超级PDF，CleverPDF三.留学文书润色工具：1.GPT4：这个大家都知道2.Grammarly：名声在外，纠 【英国留学申请常用App.和网站】一.扫描申请材料：1.苹果ios系统：自带的扫描功能，在备忘录里2.扫描全能王：发挥稳定3.印象笔记：也可以扫描二.PDF转换小工具：Smallpdf，ilovepdf，PDF24 Tools，超级PDF，CleverPDF三.留学文书润色工具：1.GPT4：这个大家都知道2.Grammarly：名声在外，纠正语法，提供同义词建议，手机电脑版都有。3.DeepL：翻译神器，PS拿捏不准的学术翻译比较爽4.Quillbot：这个选Standard模式好些，润色的更正式一些，缺点是不开会员没办法整篇润色，正好你一段段的润色，自己可以拿捏什么要改，什么不用改。5.Ginger：可以校对语法6.Fiverr：英语Native润色的文书，这个里面有不少兼职的英美作家接润色case，至于谁改的比较好，小红薯和一亩三分地可以搜评价，总体一分钱一分货，他们只能润色文法和逻辑，内容因为不是学你这个专业的，是没办法给你润色的。7.Indeed：写CV的时候，如果有的岗位描述不确定准确表达，可以搜这里看四.给Admissions打电话：1.Skype：发邮件给学校老不回，或者比较紧急的事情，可以电话联系Admissions，用PC端就好，充点小马内，可以拨很久。如果你有时间和兴趣，甚至可以通过这个软件和Admissions练口语和听力五.看职业规划：1.Targetjobs：从就业反推选专业是最好的，这个本来也是英国找工作的网站2.IResearch：了解国内的行业信息，里面有各种行业的报告3.MBA智库百科：转专业申商科，了解商科信息用的六.论坛Chasedream论坛的面经版块：主要是精品商院的面经,1709551380,45,1824301624
5008644672324570,,,content,通过Copilot和CoGPT成功白嫖gpt4,1709550960,5,5631511924
5008644672324570,5008685950306887.0,,comment,啥时候教教我啊田博[抱一抱],1709647250,0,7787191504
5008644672324570,5008651666588301.0,,comment,edu邮箱怎么搞的[泪],1709639076,0,7520962342
5008644672324570,5008651767252120.0,5008651666588301.0,comment_reply,学生[允悲]学校研究生可以申请,1709639100,0,5631511924
5008630980019889,,,content,尝试使用了一下 claude ，感觉很不错啊！明天投入生产使用这个来写一些脚本试试，和 GPT4 对比一下AI 的进化真是太快了 ,1709547720,14,3633493894
5008630980019889,5009047459992924.0,,comment,[赞][赞][赞],1709733441,0,7009525495
5008630980019889,5008636109918519.0,,comment,claude测试排名就在gpt后面，第三好像,1709635367,0,5994794089
5008630980019889,5008635711720859.0,,comment,这可以有[good],1709635272,3,2771322007
5008630980019889,5008631026421789.0,,comment,http://t.cn/A60ZlNGQ,1709634155,0,3633493894
5008628637762839,,,content,劲敌来了?“杀手锏”总是来的静悄悄，Anthropic 默默发布了Claude3，在业界引起了一次“大地震”。Claude3模型发布标志着人工智能领域的又一次巨大飞跃，这不仅是技术的竞赛，更是有关创新和安全的一场“持久战”。一面是追求商业利益、采取激进的发展策略 劲敌来了?“杀手锏”总是来的静悄悄，Anthropic 默默发布了Claude3，在业界引起了一次“大地震”。Claude3模型发布标志着人工智能领域的又一次巨大飞跃，这不仅是技术的竞赛，更是有关创新和安全的一场“持久战”。一面是追求商业利益、采取激进的发展策略、还陷入与马斯克纷争的OpenAI，一面是保守派、遵纪守法、团队同样强大的Anthropic，你看好哪家公司呢？,1709547180,0,1905687615
5008628637762839,5008654178454619.0,,comment,屌丝小编们应该判断下嘛，你们说哪个好呀😉,1709639675,0,7136149745
5008625164621563,,,content,【新王？：一键预测世界经济走势】3月4日，Anthropic发布Claude 3系列，宣称全方位超越GPT-4。Anthropic表示，Claude有先进的推理、视觉分析、多语言处理等功能。,1709546340,0,5863639760
5008621995560254,,,content,【新王？：一键预测世界经济走势】3月4日，Anthropic发布Claude 3系列，宣称全方位超越GPT-4。Anthropic表示，Claude有先进的推理、视觉分析、多语言处理等功能。,1709545560,67,7392910023
5008621895421738,,,content,【新王？：一键预测世界经济走势】3月4日，Anthropic发布Claude 3系列，宣称全方位超越GPT-4。Anthropic表示，Claude有先进的推理、视觉分析、多语言处理等功能。,1709545560,24,5044281310
5008621895421738,5008683082190446.0,,comment,懂王[并不简单],1709646566,0,6177521961
5008621895421738,5008639042260602.0,,comment,……,1709636066,0,2854714660
5008621895421738,5008626290526858.0,,comment,@Mr_Suns,1709633026,0,1974019425
5008621895421738,5008626060365268.0,,comment,文心一言秒杀它,1709632971,1,6540500111
5008618048717885,,,content,GPT4在硅谷已经几乎没有秘密了：算法层面上没有问题了，圈子内对各家有什么技术，以及重点研究方向都非常了解。差别主要在数据和工程上，这里面可能有很多大大小小的卡点，可能中间会碰壁，但方向确定的情况下解决都是时间问题。都已经摸索出门道，大概估算得出到达GPT4需要多少算力、人力和工程量。硅 GPT4在硅谷已经几乎没有秘密了：算法层面上没有问题了，圈子内对各家有什么技术，以及重点研究方向都非常了解。差别主要在数据和工程上，这里面可能有很多大大小小的卡点，可能中间会碰壁，但方向确定的情况下解决都是时间问题。都已经摸索出门道，大概估算得出到达GPT4需要多少算力、人力和工程量。硅谷层面没有秘密的时间点肯定比中国时间点要快，但两方信息差也在逐渐缩小。（来自，共识粉碎机）,1709544660,12,2534305187
5008618048717885,5008660017187046.0,,comment,技术其实是最没有门槛的，因为人才可以扩散，技术可以被带走，有钱你就能实现。但是杀手级的toc应用才是你花多少钱都带不走的，现在给你苹果的供应商，苹果的技术，你都做不出来苹果，或者你就算能做出来，那个时间成本也是很高的，等那个时候苹果已经是下一个苹果了。,1709641067,1,5683954696
5008618048717885,5008624445554797.0,,comment,超乎想象,1709632585,0,5647557433
5008616648344967,,,content,gpt有个 4，claude 出了个 3，其实不用花两份钱每个都买个会员，perplexity智能搜索把这两个 ai 都集成了：花一份钱就能同时用 chatgpt4 和 claude3利益申明：用此链接 订阅你得 10usd折扣，我得10usd 奖励官方充值简单，不会翻车,1709544300,0,1652411325
5008612004462984,,,content,肥肠好 能不能有人莫名资助一个gpt4账号,1709543220,0,5124771298
5008612004462984,5008625177199970.0,,comment,3.5要不要,1709632761,0,7374307819
5008612004462984,5008632723017827.0,5008625177199970.0,comment_reply,3.5不行[苦涩][苦涩]而且都有免费的啦[亲亲],1709634560,0,5124771298
5008611593683101,,,content,原来是个原生多模态,1709543100,0,1989411611
5008606655155135,,,content,【多项评分超GPT4！前员工创业公司的大模型超越OpenAI了？】由AI（人工智能）新锐巨头OpenAI前员工创办、获得亚马逊和谷歌资助的AI新创企业Anthropic推出旗下最先进的大模型，在各项评分上超越GPT-4。(来自) ,1709541900,1,7311324086
5008595167216659,,,content,3月5日AI日报 欢迎大家关注1⃣️Anthropic公司宣布推出Claude 3 ，各项能力给跪，打麻将也会，全面超越 GPT4，速度更快更准确。目前0pus和Sonnet模型已上线，用户可免费使用Claude3Sonnet模型，支持中文。🔗体验网址:2⃣️ChatGPT新增朗读功能，可以语音播报生成 3月5日AI日报 欢迎大家关注1⃣️Anthropic公司宣布推出Claude 3 ，各项能力给跪，打麻将也会，全面超越 GPT4，速度更快更准确。目前0pus和Sonnet模型已上线，用户可免费使用Claude3Sonnet模型，支持中文。🔗体验网址:2⃣️ChatGPT新增朗读功能，可以语音播报生成结果，电脑版，手机版均可使用。支持37种语言，适用于GPT-4和GPT-3.5。3⃣CopyCopter：莫得感情的短视频制造机，支持输入文章地址，自动提炼文章内容，还能自动配乐加字幕。🔗排队地址:4⃣Gorq API正式开放申请，文档和Playground页面均已推出，推理速度超级快，所有人可以免费用。🔗Gorq使用入口：🔗Gorq API申请地址:5⃣谷歌发布可读屏AI模型ScreenAI：可理解用户界面和信息图表，你只要打开一个网页，它可以回答关于这个网页信息的任何问题，还可以帮你总结。更多AI资讯请点击公众号链接查看~,1709539200,0,1736207384
5008589162549223,,,content,阿弥陀佛，GPT4真是救我狗命 ,1709537760,1,3973257107
5008576988842890,,,content,//:哈哈哈哈//:回复:支持，数学运算用代码很有必要//:回复:绝对有必要。 代码是llm能确保数值计算正确的唯一方案， 只有llm的话即使推论正确了，也不能相信数值是正确的，因为llm根本就没有数值计算能力,1709534820,0,1989411611
5008574054402722,,,content,"//:回复:确实强的不是一点半点：//:【一个微波炉,一个电磁炉,额定功率都是800w,要把 500g ,25度的水烧开,哪个快,快多少?】 (说明一下，笨的模型会认为功率一样耗时就一样，之前只有 GPT4 知道电磁炉能效高，而且能算出来快多少秒)",1709534160,0,1899674415
5008572487043288,,,content,回复://:图片评论//:感觉不仅仅是达到，可能真的超过了GPT-4，期待GPT-4.5或者GPT-5,1709533740,0,1989411611
5008571224294264,,,content,鹿死谁手，犹未可知,1709533440,0,1989411611
5008570444153428,,,content,之前用Claude2，写东西是比GPT4棒的，但是它不让大陆用户用啊用了梯子还给我封号,1709533260,2,5172186252
5008570184373075,,,content,Claude3全面超越ChatGPT4简单分析！,1709533200,2,5394282360
5008570184373075,5008598491726463.0,,comment,[good],1709626398,0,7310147351
5008569034867673,,,content,,1709532960,0,1989411611
5008568266262358,,,content,华山论剑,1709532780,0,1989411611
5008567935697851,,,content,//:《算力派遣合同书》//:kimi和GPT4已经很接近人工智能了，但是真·人工智能难道不是应该把这个不想做的东西转包给另一个(低阶)人工智能去做吗？,1709532660,0,3132360245
5008565557267430,,,content,超越GPT4的新AI出现了？打破openai不可战胜的神话？claude 3实测文…甚至会打麻将 ,1709532120,1,5249039864
5008562082547853,,,content,//:牛逼，但不能用，有个der用啊？（指的转换前端代码能力）,1709531280,0,1989411611
5008561647649440,,,content,//:说的是呢 所以相当于回应了寂寞 //:朗读很容易。国内电子书都可以自动朗读,1709531160,0,1989411611
5008561140924768,,,content,天下第一,1709531040,0,1989411611
5008560553985997,,,content,,1709530920,0,1989411611
5008560182528155,,,content,//:我们也许在快速靠近一个临界点，突破了之后人类面临的是爆发还是毁灭也不得而知 但这个事情却也阻挡不了,1709530860,0,1989411611
5008556703089233,,,content,笑死了哈哈//:kimi和GPT4已经很接近人工智能了，但是真·人工智能难道不是应该把这个不想做的东西转包给另一个(低阶)人工智能去做吗？,1709530020,0,6998826689
5008555076491313,,,content,我感觉gpt4比3.5要蠢 ,1709529600,1,7592014310
5008553306230669,,,content,//:claude3对于一般人看更通俗易懂，而且明确以“假设”作为基础计算时间，gpt4则在代码中描述取平均值,1709529180,0,1312485784
5008547955872215,,,content,『力压GPT4的新一代模型Claude 3详细技术报告解读（上）』,1709527920,0,1731450160
5008546993802109,,,content,gpt4老师救我狗命比3好用了不只一点点啊简直高配版的我,1709527680,0,6861895911
5008546993802109,5008929314837836.0,,comment,[doge],1709705273,0,7718851667
5008546028322978,,,content,《算力派遣合同书》//:kimi和GPT4已经很接近人工智能了，但是真·人工智能难道不是应该把这个不想做的东西转包给另一个(低阶)人工智能去做吗？,1709527440,1,2172657702
5008544707907870,,,content,太地狱了//:kimi和GPT4已经很接近人工智能了，但是真·人工智能难道不是应该把这个不想做的东西转包给另一个(低阶)人工智能去做吗？,1709527140,3,1818766755
5008543178558413,,,content,kimi和GPT4已经很接近人工智能了，但是真·人工智能难道不是应该把这个不想做的东西转包给另一个(低阶)人工智能去做吗？,1709526780,0,3558069783
5008543178558413,5008715281335848.0,,comment,我今天才知道此kimi就是因为彼kimi才叫kimi 笑得我,1709654243,0,2890442734
5008543178558413,5008718318015912.0,5008715281335848.0,comment_reply,人家这个“脑筋”果然开动起来也很快,1709654967,0,3558069783
5008543178558413,5008546028322911.0,,comment,《算力派遣合同书》//@书中巡礼:kimi和GPT4已经很接近人工智能了，但是真·人工智能难道不是应该把这个不想做的东西转包给另一个(低阶)人工智能去做吗？,1709613889,0,2172657702
5008543178558413,5008546863514583.0,5008546028322911.0,comment_reply,[笑cry],1709614089,0,3558069783
5008534868070474,,,content,Claude3 有点牛逼啊，gpt4懒癌还是没有解决。,1709524800,0,1746706711
5008527628438636,,,content,看完了，Claude3不可能超越我大哥GPT4次次发布都打着超越GPT4的旗号,1709523060,0,5994790457
5008526888142505,,,content,Claude用户在这悄悄的说句 Claude就是个垃圾 钱都用在宣传上了 什么超过gpt4 什么史上最牛大模型 这些我在NYT上看的还少吗 真正用过后才知道有多垃圾 不会总结 无法关联上下对话 读取速度巨慢 翻译 总结 都是一堆垃圾 Claude还钱！ ,1709522880,0,6386800007
5008524713658934,,,content,什么？GPT-4竟然被碾压了！,1709522400,9,1654762921
5008524713658934,5009070500613695.0,,comment,反正2是能直接对话[允悲],1709738934,0,5459641334
5008524713658934,5008668145746158.0,,comment,收费吗,1709643004,0,6395968290
5008524713658934,5008524717852181.0,,comment,好久不见，我和小伙伴们都在AI的超话社区等你，快点来看看吧，回家指路>>#AI[超话]#,1709608809,0,5878659096
5008524295801735,,,content,大模型板块跟踪点评Antropic发布Claude3，大模型技术前沿持续演进群雄逐鹿2024/3/4晚，Antropic宣布推出Claude 3模型家族，Claude3在多项测试中表现优于GPT4。海内外大模型技术前言持续演进，产业群雄逐鹿，发展如火如荼。无论是海外的Claude3还是国内的GLM4、kimi等大模型，都在近期交出了亮眼的 大模型板块跟踪点评Antropic发布Claude3，大模型技术前沿持续演进群雄逐鹿2024/3/4晚，Antropic宣布推出Claude 3模型家族，Claude3在多项测试中表现优于GPT4。海内外大模型技术前言持续演进，产业群雄逐鹿，发展如火如荼。无论是海外的Claude3还是国内的GLM4、kimi等大模型，都在近期交出了亮眼的更新答卷。海内外一众厂商全力将AI技术前沿前推，有望带来更进一步的生产力变革。PS:从突然出现的Claude3能够直逼GPT4的性能上来看，说明大模型的差距并非无法跨越的鸿沟，对国内大模型企业有一定的刺激作用（从早盘来看，刺激力度不大）,1709522280,204,1798717967
5008524260674200,,,content,大模型板块跟踪点评Antropic发布Claude3，大模型技术前沿持续演进群雄逐鹿2024/3/4晚，Antropic宣布推出Claude 3模型家族，Claude3在多项测试中表现优于GPT4。海内外大模型技术前言持续演进，产业群雄逐鹿，发展如火如荼。无论是海外的Claude3还是国内的GLM4、kimi等大模型，都在近期交出了亮眼的 大模型板块跟踪点评Antropic发布Claude3，大模型技术前沿持续演进群雄逐鹿2024/3/4晚，Antropic宣布推出Claude 3模型家族，Claude3在多项测试中表现优于GPT4。海内外大模型技术前言持续演进，产业群雄逐鹿，发展如火如荼。无论是海外的Claude3还是国内的GLM4、kimi等大模型，都在近期交出了亮眼的更新答卷。海内外一众厂商全力将AI技术前沿前推，有望带来更进一步的生产力变革。PS:从突然出现的Claude3能够直逼GPT4的性能上来看，说明大模型的差距并非无法跨越的鸿沟，对国内大模型企业有一定的刺激作用（从早盘来看，刺激力度不大）,1709522280,207,1192473434
5008514584151911,,,content,claude3>GPT4>gemini,1709519940,0,2071762665
5008513812401337,,,content,"回复:确实强的不是一点半点：//:【一个微波炉,一个电磁炉,额定功率都是800w,要把 500g ,25度的水烧开,哪个快,快多少?】 (说明一下，笨的模型会认为功率一样耗时就一样，之前只有 GPT4 知道电磁炉能效高，而且能算出来快多少秒)",1709519760,7,1727858283
5008513812401337,5008519486767527.0,,comment,如果死了的杀手也是杀手的话，如果算上新来的凶手，应该是4个吧？,1709607561,0,7479420247
5008513652233239,,,content,【，】据外媒报道，当地时间周一，Anthropic 发布了一组 Claude 3 系列大模型，称其功能最强大的模型在各种基准测试中均优于 OpenAI 的 GPT-4 和 Google 的 Gemini 1.0 Ultra。据悉，Claude3 是一组模型，包括Haiku、Sonnet 和 Opus，让企业客 【，】据外媒报道，当地时间周一，Anthropic 发布了一组 Claude 3 系列大模型，称其功能最强大的模型在各种基准测试中均优于 OpenAI 的 GPT-4 和 Google 的 Gemini 1.0 Ultra。据悉，Claude3 是一组模型，包括Haiku、Sonnet 和 Opus，让企业客户根据自身场景选择不同性能、不同成本的版本。Anthropic 强调自家模型是最安全的。Claude 3 Opus 是这组模型中最智能的模型，尤其在高度复杂的任务处理上。Opus 在大多数常见的评测基准中都优于同行，它在复杂任务上表现出接近人类水平的理解力和流畅性，是目前 Anthropic 对于通用智能最前沿的探索，“展示了生成式人工智能的外部极限”。,1709519760,0,6168007956
5008513581975092,,,content,【，】据外媒报道，当地时间周一，Anthropic 发布了一组 Claude 3 系列大模型，称其功能最强大的模型在各种基准测试中均优于 OpenAI 的 GPT-4 和 Google 的 Gemini 1.0 Ultra。据悉，Claude3 是一组模型，包括Haiku、Sonnet 和 Opus，让企业客 【，】据外媒报道，当地时间周一，Anthropic 发布了一组 Claude 3 系列大模型，称其功能最强大的模型在各种基准测试中均优于 OpenAI 的 GPT-4 和 Google 的 Gemini 1.0 Ultra。据悉，Claude3 是一组模型，包括Haiku、Sonnet 和 Opus，让企业客户根据自身场景选择不同性能、不同成本的版本。Anthropic 强调自家模型是最安全的。Claude 3 Opus 是这组模型中最智能的模型，尤其在高度复杂的任务处理上。Opus 在大多数常见的评测基准中都优于同行，它在复杂任务上表现出接近人类水平的理解力和流畅性，是目前 Anthropic 对于通用智能最前沿的探索，“展示了生成式人工智能的外部极限”。,1709519700,0,6512618863
5008513579615514,,,content,【，】据外媒报道，当地时间周一，Anthropic 发布了一组 Claude 3 系列大模型，称其功能最强大的模型在各种基准测试中均优于 OpenAI 的 GPT-4 和 Google 的 Gemini 1.0 Ultra。据悉，Claude3 是一组模型，包括Haiku、Sonnet 和 Opus，让企业客 【，】据外媒报道，当地时间周一，Anthropic 发布了一组 Claude 3 系列大模型，称其功能最强大的模型在各种基准测试中均优于 OpenAI 的 GPT-4 和 Google 的 Gemini 1.0 Ultra。据悉，Claude3 是一组模型，包括Haiku、Sonnet 和 Opus，让企业客户根据自身场景选择不同性能、不同成本的版本。Anthropic 强调自家模型是最安全的。Claude 3 Opus 是这组模型中最智能的模型，尤其在高度复杂的任务处理上。Opus 在大多数常见的评测基准中都优于同行，它在复杂任务上表现出接近人类水平的理解力和流畅性，是目前 Anthropic 对于通用智能最前沿的探索，“展示了生成式人工智能的外部极限”。,1709519700,0,7758511806
